month,predicted_cost
2026-09,209037.39
2026-09,611294.3
2026-09,279213.17
2026-09,337048.1
2026-09,365987.99
2026-09,282618.81
2026-09,260686.0
2026-09,200139.75
2026-09,1300893.22
2026-09,236505.14
2026-09,314987.62
2026-09,233739.27
2026-09,251524.18
2026-09,217468.3
2026-09,278303.33
2026-09,320238.25
2026-09,211529.65
2026-09,233332.82
2026-09,224727.24
2026-09,274040.62
2026-09,298938.38
2026-09,281718.48
2026-09,355614.02
2026-09,319241.99
2026-09,287521.68
2026-09,211914.27
2026-09,293669.56
2026-09,308593.16
2026-09,276930.07
2026-09,195585.6
2026-09,306264.88
2026-09,293404.06
2026-09,360461.38
2026-09,283760.86
2026-09,220607.43
2026-09,274084.24
2026-09,225103.75
2026-09,1405232.6
2026-09,287060.8
2026-09,288749.8
2026-09,222434.69
2026-09,297484.47
2026-09,220392.36
2026-09,241364.77
2026-09,266054.88
2026-09,282111.37
2026-09,266268.07
2026-09,283970.17
2026-09,293733.8
2026-09,233800.8
2026-09,215980.23
2026-09,2321265.0
2026-09,304968.56
2026-09,489414.25
2026-09,291683.81
2026-09,308162.36
2026-09,998175.79
2026-09,276733.35
2026-09,251454.31
2026-09,278448.23
2026-09,953299.13
2026-09,429552.17
2026-09,335766.43
2026-09,281143.72
2026-09,308025.92
2026-09,281108.23
2026-09,286377.06
2026-09,269479.8
2026-09,321391.93
2026-09,264604.43
2026-09,314970.85
2026-09,297399.27
2026-09,221201.91
2026-09,296323.7
2026-09,502958.3
2026-09,221959.77
2026-09,272370.9
2026-09,311965.74
2026-09,198462.9
2026-09,213054.89
2026-09,211364.12
2026-09,285661.41
2026-09,285988.99
2026-09,503069.73
2026-09,273415.95
2026-09,207511.54
2026-09,296472.61
2026-09,203651.77
2026-09,368830.6
2026-09,302209.93
2026-09,234892.96
2026-09,368974.47
2026-09,262264.29
2026-09,268149.73
2026-09,242273.57
2026-09,272304.9
2026-09,1765748.14
2026-09,259819.55
2026-09,223251.22
2026-09,222503.13
2026-09,285974.84
2026-09,237709.08
2026-09,272688.47
2026-09,205894.85
2026-09,281446.39
2026-09,252323.87
2026-09,236153.27
2026-09,300535.8
2026-09,251101.65
2026-09,288062.27
2026-09,286707.59
2026-09,220503.19
2026-09,571127.11
2026-09,727461.17
2026-09,779828.66
2026-09,212025.43
2026-09,231487.86
2026-09,291602.83
2026-09,294146.82
2026-09,269187.84
2026-09,215745.53
2026-09,220400.76
2026-09,329278.17
2026-09,1668913.43
2026-09,252323.87
2026-09,364076.53
2026-09,1012851.92
2026-09,227618.89
2026-09,281566.09
2026-10,335134.66
2026-10,235428.77
2026-10,269437.15
2026-10,292848.81
2026-10,357064.24
2026-10,222856.87
2026-10,344508.8
2026-10,276085.28
2026-10,347558.81
2026-10,261241.64
2026-10,322360.37
2026-10,299337.3
2026-10,257357.59
2026-10,1015321.59
2026-10,294948.98
2026-10,239945.09
2026-10,363630.54
2026-10,266775.68
2026-10,1196425.16
2026-10,213194.95
2026-10,275006.59
2026-10,270568.5
2026-10,249571.38
2026-10,233207.76
2026-10,291642.2
2026-10,296828.57
2026-10,225838.14
2026-10,279328.79
2026-10,368876.22
2026-10,274466.51
2026-10,261179.5
2026-10,198960.65
2026-10,247655.61
2026-10,232885.2
2026-10,208667.43
2026-10,302081.26
2026-10,241240.1
2026-10,218939.46
2026-10,232963.92
2026-10,286746.59
2026-10,214747.32
2026-10,225413.57
2026-10,641943.64
2026-10,230029.78
2026-10,468494.46
2026-10,215380.75
2026-10,274551.03
2026-10,2096205.07
2026-10,296876.09
2026-10,212889.26
2026-10,266143.09
2026-10,306445.95
2026-10,303733.76
2026-10,210579.12
2026-10,303879.28
2026-10,216824.93
2026-10,210579.12
2026-10,214937.36
2026-10,224420.33
2026-10,1714802.95
2026-10,224273.36
2026-10,280559.74
2026-10,249103.22
2026-10,401552.35
2026-10,219234.27
2026-10,226725.79
2026-10,234904.01
2026-10,269123.26
2026-10,228034.89
2026-10,282889.37
2026-10,253532.89
2026-10,299993.19
2026-10,328590.11
2026-10,320418.45
2026-10,262903.11
2026-10,253451.09
2026-10,300720.85
2026-10,232211.81
2026-10,668566.3
2026-10,284473.21
2026-10,328682.57
2026-10,349763.9
2026-10,228639.42
2026-10,284725.72
2026-10,289335.48
2026-10,269057.99
2026-10,324950.22
2026-10,245924.79
2026-10,293505.15
2026-10,305629.19
2026-10,213314.97
2026-10,1206719.18
2026-10,283071.09
2026-10,297121.86
2026-10,210156.93
2026-10,462262.15
2026-10,220413.0
2026-10,213422.96
2026-10,352003.65
2026-10,283104.98
2026-10,508738.58
2026-10,265255.9
2026-10,227813.1
2026-10,297352.33
2026-10,302457.77
2026-10,350573.92
2026-10,204616.02
2026-10,279159.58
2026-10,251301.71
2026-10,263219.14
2026-10,204818.51
2026-10,325753.48
2026-10,259211.73
2026-10,289629.12
2026-10,270966.77
2026-10,269731.05
2026-10,284681.95
2026-10,270279.32
2026-10,276488.99
2026-10,238503.49
2026-10,256885.38
2026-10,209465.73
2026-10,274645.69
2026-10,404431.21
2026-10,353584.14
2026-10,210107.15
2026-10,266542.7
2026-10,255160.78
2026-10,249257.94
2026-10,224568.65
2026-10,279978.87
2026-10,281718.4
2026-10,221871.13
2026-10,231449.56
2026-10,218803.04
2026-10,203887.12
2026-10,368239.68
2026-10,314749.29
2026-10,271706.62
2026-10,658296.77
2026-10,232946.09
2026-10,221099.86
2026-10,255740.64
2026-10,283174.67
2026-10,300434.85
2026-10,252067.63
2026-10,284033.01
2026-10,309757.85
2026-10,205593.82
2026-10,292940.28
2026-10,714265.72
2026-10,252229.94
2026-10,218984.57
2026-10,276377.93
2026-10,271794.37
2026-10,238208.77
2026-10,282934.57
2026-10,627049.81
2026-10,289124.8
2026-10,287466.35
2026-10,281928.44
2026-10,287155.24
2026-10,211466.17
2026-10,263924.76
2026-10,223000.06
2026-10,295753.58
2026-10,224276.22
2026-10,254254.09
2026-10,256393.45
2026-10,226507.73
2026-10,299192.61
2026-10,239014.2
2026-10,1116963.09
2026-10,344366.86
2026-10,295311.27
2026-10,283623.04
2026-10,254863.57
2026-10,318489.51
2026-10,1643013.62
2026-10,345778.34
2026-10,285068.63
2026-10,218412.23
2026-10,297730.93
2026-10,265285.38
2026-10,253238.07
2026-10,207598.41
2026-10,211852.56
2026-10,289837.7
2026-10,1151276.82
2026-10,229055.55
2026-10,239433.38
2026-10,213243.69
2026-10,228950.15
2026-10,280458.86
2026-10,222093.52
2026-10,265722.68
2026-10,361954.48
2026-10,271554.15
2026-10,236540.88
2026-10,283175.91
2026-10,236265.45
2026-10,267132.03
2026-10,237061.98
2026-10,216621.23
2026-10,229210.44
2026-10,231515.19
2026-10,309400.15
2026-10,212992.37
2026-10,263183.1
2026-10,241477.5
2026-10,234904.01
2026-10,211020.15
2026-10,598515.41
2026-10,272651.46
2026-10,225448.82
2026-10,238134.36
2026-10,275014.02
2026-10,325193.14
2026-10,256832.21
2026-10,250459.85
2026-10,276202.34
2026-10,263334.31
2026-10,219917.68
2026-10,251346.63
2026-10,213699.4
2026-10,256267.79
2026-10,271488.08
2026-10,621166.38
2026-10,349292.1
2026-10,279606.25
2026-10,296755.12
2026-10,309264.13
2026-10,767039.63
2026-10,264507.82
2026-10,244808.41
2026-10,1340135.34
2026-10,268999.41
2026-10,217889.79
2026-10,306364.04
2026-10,269770.84
2026-10,284901.81
2026-10,285149.15
2026-10,243084.18
2026-10,330822.5
2026-10,239085.93
2026-10,217185.84
2026-10,242827.69
2026-10,263741.16
2026-10,276715.89
2026-10,239996.07
2026-10,338875.27
2026-10,254151.2
2026-10,232020.37
2026-10,434437.27
2026-10,277694.96
2026-10,205736.06
2026-10,206062.43
2026-10,246968.11
2026-10,294377.88
2026-10,295616.35
2026-10,240026.1
2026-10,213937.27
2026-10,308641.61
2026-10,278188.87
2026-10,267939.45
2026-10,319551.68
2026-10,226811.58
2026-10,225805.49
2026-10,294875.96
2026-10,266663.5
2026-10,212889.26
2026-10,206762.88
2026-10,218977.0
2026-10,3372916.66
2026-10,301096.09
2026-10,286936.08
2026-10,275653.57
2026-10,242995.2
2026-10,231242.73
2026-10,266663.5
2026-10,262433.91
2026-10,208016.69
2026-10,274860.19
2026-10,194765.85
2026-10,578968.17
2026-10,861702.12
2026-10,256389.36
2026-10,328262.55
2026-10,299050.4
2026-10,293693.89
2026-10,265827.9
2026-10,1142013.91
2026-10,193516.89
2026-10,263338.32
2026-10,221767.43
2026-10,310489.65
2026-10,269477.55
2026-10,236811.57
2026-10,198633.54
2026-10,227977.43
2026-10,347932.47
2026-10,269947.03
2026-10,240788.75
2026-10,211507.68
2026-10,223943.29
2026-10,256267.79
2026-10,260699.92
2026-10,296876.09
2026-10,255637.42
2026-10,272033.16
2026-10,212016.89
2026-10,358785.04
2026-10,358597.86
2026-10,211701.14
2026-10,325625.3
2026-10,284784.09
2026-10,290573.62
2026-10,287185.91
2026-10,1243216.43
2026-10,258004.83
2026-10,251978.14
2026-10,293505.15
2026-10,211701.14
2026-10,224076.36
2026-10,232211.81
2026-10,282012.44
2026-10,277505.53
2026-10,289260.66
2026-10,316086.71
2026-10,258322.6
2026-10,324922.19
2026-10,330209.41
2026-10,305293.07
2026-10,272475.07
2026-10,299918.31
2026-10,278222.35
2026-10,264474.97
2026-10,286155.15
2026-10,266691.7
2026-10,301645.21
2026-10,409033.87
2026-10,292038.67
2026-10,1151276.82
2026-10,257448.45
2026-10,330803.12
2026-10,306420.56
2026-10,252251.05
2026-10,283532.7
2026-10,283053.61
2026-10,260266.45
2026-10,299536.08
2026-10,343577.45
2026-10,343468.18
2026-10,234574.82
2026-10,1732233.35
2026-10,225000.47
2026-10,231150.49
2026-10,273570.43
2026-10,292791.99
2026-10,229049.69
2026-10,259297.94
2026-10,225148.62
2026-10,273027.94
2026-10,934250.07
2026-10,282065.37
2026-10,291760.41
2026-10,288628.01
2026-10,777091.96
2026-10,362511.06
2026-10,341748.95
2026-10,305963.47
2026-10,487145.07
2026-10,263114.26
2026-10,593815.72
2026-10,211431.33
2026-10,210748.03
2026-10,317827.15
2026-10,277032.19
2026-10,224469.41
2026-10,284743.73
2026-10,273093.2
2026-10,289685.78
2026-10,208275.8
2026-10,282065.37
2026-10,220775.27
2026-10,867280.39
2026-10,226121.79
2026-10,226507.73
2026-10,279852.14
2026-10,468494.46
2026-10,289335.48
2026-10,219565.9
2026-10,237240.73
2026-10,236594.16
2026-10,214524.68
2026-10,292358.74
2026-10,219229.28
2026-10,262113.02
2026-10,307790.67
2026-10,209821.37
2026-10,268243.97
2026-10,355317.57
2026-10,296561.82
2026-10,273578.2
2026-10,229781.19
2026-10,422260.76
2026-10,284784.09
2026-10,258208.69
2026-10,366678.22
2026-10,198648.92
2026-10,324461.3
2026-10,312271.21
2026-10,264118.64
2026-10,549486.56
2026-10,261179.5
2026-10,326966.82
2026-10,1591779.45
2026-10,248922.52
2026-10,214078.98
2026-10,258715.76
2026-10,276595.42
2026-10,218939.46
2026-10,214239.31
2026-10,313986.1
2026-10,693076.18
2026-10,261295.2
2026-10,265983.25
2026-10,198611.38
2026-10,1015973.92
2026-10,334351.17
2026-10,214747.32
2026-10,275876.02
2026-10,312037.17
2026-10,1573102.26
2026-10,266511.7
2026-10,287622.06
2026-10,253386.09
2026-10,270266.54
2026-10,217859.06
2026-10,220364.15
2026-10,223358.97
2026-10,299434.5
2026-10,234009.33
2026-10,369123.1
2026-10,355211.43
2026-10,277634.03
2026-10,284981.67
2026-10,284483.97
2026-10,310036.86
2026-10,248101.6
2026-10,265785.48
2026-10,280796.38
2026-10,251891.13
2026-10,235805.43
2026-10,225163.54
2026-10,267216.29
2026-10,274148.56
2026-10,195138.15
2026-10,260607.91
2026-10,309886.99
2026-10,236271.86
2026-10,259902.09
2026-10,267962.58
2026-10,296352.37
2026-10,226181.02
2026-10,1340135.34
2026-10,296592.12
2026-10,773170.21
2026-10,295879.47
2026-10,240910.65
2026-10,253780.39
2026-10,286803.18
2026-10,257851.54
2026-10,219004.22
2026-10,283104.98
2026-10,330822.5
2026-10,274882.2
2026-10,223676.54
2026-10,224477.17
2026-10,220280.29
2026-10,273479.02
2026-10,301825.83
2026-10,261344.53
2026-10,231246.55
2026-10,274178.26
2026-10,264185.24
2026-10,234358.52
2026-10,297010.91
2026-10,306445.95
2026-10,341637.8
2026-10,250079.87
2026-10,287365.86
2026-10,276126.03
2026-10,266691.7
2026-10,276950.44
2026-10,296840.59
2026-10,291009.3
2026-10,305598.76
2026-10,205439.01
2026-10,244484.81
2026-10,258208.5
2026-10,265255.9
2026-10,303671.7
2026-10,268813.06
2026-10,280715.5
2026-10,256972.82
2026-10,293528.61
2026-10,252531.03
2026-10,254641.64
2026-10,213420.92
2026-10,258715.76
2026-10,215380.75
2026-10,237611.3
2026-10,300087.97
2026-10,206449.23
2026-10,294043.93
2026-10,216433.22
2026-10,230808.51
2026-10,1269214.14
2026-10,279584.63
2026-10,1803280.53
2026-10,329831.85
2026-10,275563.06
2026-10,278989.78
2026-10,274221.99
2026-10,302321.25
2026-10,267747.2
2026-10,231278.14
2026-10,210157.26
2026-10,204226.5
2026-10,210209.03
2026-10,439812.1
2026-10,193052.8
2026-10,251301.71
2026-10,225838.14
2026-10,271321.76
2026-10,391489.73
2026-10,290368.27
2026-10,653301.51
2026-10,230738.26
2026-10,265950.07
2026-10,226684.61
2026-10,323195.8
2026-10,324425.27
2026-10,473338.24
2026-10,224595.93
2026-10,229267.25
2026-10,245166.13
2026-10,236475.55
2026-10,216734.8
2026-10,268828.75
2026-10,216292.97
2026-10,197713.85
2026-10,691249.45
2026-10,277400.4
2026-10,272288.86
2026-10,256555.27
2026-10,282568.04
2026-10,339705.53
2026-10,304409.4
2026-10,264169.63
2026-10,913785.33
2026-10,345218.42
2026-10,208016.69
2026-10,201330.54
2026-10,279973.82
2026-10,245645.81
2026-10,464486.13
2026-10,295879.47
2026-10,373304.05
2026-10,274379.14
2026-10,290877.29
2026-10,271794.37
2026-10,277160.34
2026-10,222045.43
2026-10,705698.21
2026-10,260661.92
2026-10,226229.84
2026-10,264857.1
2026-10,255832.18
2026-10,274418.23
2026-10,294377.88
2026-10,278970.03
2026-10,1565955.89
2026-10,386798.08
2026-10,224218.12
2026-10,581788.82
2026-10,240564.47
2026-10,266408.77
2026-10,200844.82
2026-10,287554.19
2026-10,275014.02
2026-10,273194.48
2026-10,225889.51
2026-10,276056.05
2026-10,683047.79
2026-10,664354.66
2026-10,287866.64
2026-10,245264.13
2026-10,349661.16
2026-10,246928.55
2026-10,461807.58
2026-10,320810.57
2026-10,280495.01
2026-10,293556.65
2026-10,289134.65
2026-10,344619.44
2026-10,212016.89
2026-10,213657.48
2026-10,217664.6
2026-10,319705.21
2026-10,593815.72
2026-10,581788.82
2026-10,221580.12
2026-10,335599.79
2026-10,216734.8
2026-10,823723.15
2026-10,264590.72
2026-10,281894.14
2026-10,269901.44
2026-10,200844.82
2026-10,422678.86
2026-10,215380.75
2026-10,264964.25
2026-10,263724.36
2026-10,216734.8
2026-10,223943.29
2026-10,215707.35
2026-10,252893.05
2026-10,299205.59
2026-10,389900.09
2026-10,363476.53
2026-10,326890.95
2026-10,214937.36
2026-10,303742.67
2026-10,217503.72
2026-10,250015.71
2026-10,256889.37
2026-10,318016.0
2026-10,209582.44
2026-10,266300.73
2026-10,331537.21
2026-10,264446.95
2026-10,385757.21
2026-10,270568.5
2026-10,205696.35
2026-10,277532.9
2026-10,232984.16
2026-10,303682.21
2026-10,223821.93
2026-10,224666.13
2026-10,203388.71
2026-10,330900.08
2026-10,267217.27
2026-10,288514.62
2026-10,265950.07
2026-10,1030977.47
2026-10,242734.41
2026-10,272560.28
2026-10,283229.23
2026-10,348084.75
2026-10,216519.74
2026-10,270377.74
2026-10,230029.78
2026-10,223598.93
2026-10,260959.86
2026-10,296312.29
2026-10,269786.35
2026-10,369211.01
2026-10,274680.36
2026-10,267569.08
2026-10,264965.25
2026-10,222495.26
2026-10,832936.37
2026-10,232986.9
2026-10,267822.39
2026-10,234029.82
2026-10,255160.78
2026-10,277186.96
2026-10,277261.02
2026-10,271342.68
2026-10,221279.9
2026-10,270854.18
2026-10,313452.42
2026-10,270248.59
2026-10,255788.78
2026-10,278678.77
2026-10,267681.41
2026-10,684788.58
2026-10,262473.03
2026-10,947767.55
2026-10,234254.52
2026-10,274859.58
2026-10,344459.85
2026-10,1151276.82
2026-10,229319.31
2026-10,212882.19
2026-10,310329.04
2026-10,282538.01
2026-10,264204.0
2026-10,285796.92
2026-10,276289.34
2026-10,307357.98
2026-10,283886.98
2026-10,238863.18
2026-10,246280.37
2026-10,222179.81
2026-10,251255.46
2026-10,224233.77
2026-10,300952.0
2026-10,271043.68
2026-10,293111.19
2026-10,233732.94
2026-10,817297.05
2026-10,254213.03
2026-10,2865473.98
2026-10,264627.65
2026-10,311450.46
2026-10,279202.25
2026-10,297774.27
2026-10,274031.08
2026-10,269098.23
2026-10,366595.18
2026-10,240763.47
2026-10,302108.56
2026-10,271398.75
2026-10,255814.12
2026-10,284872.18
2026-10,260687.0
2026-10,303742.67
2026-10,236375.32
2026-10,290054.38
2026-10,231290.43
2026-10,203453.79
2026-10,279852.14
2026-10,262827.3
2026-10,279631.18
2026-10,221288.38
2026-10,217187.24
2026-10,283985.64
2026-10,205439.01
2026-10,234666.16
2026-10,627049.81
2026-10,281329.43
2026-10,266731.61
2026-10,255033.03
2026-10,358381.54
2026-10,231182.63
2026-10,268787.96
2026-10,264222.6
2026-10,261871.06
2026-10,282103.54
2026-10,469671.54
2026-10,1788504.78
2026-10,271289.44
2026-10,218473.97
2026-10,685225.52
2026-10,365520.86
2026-10,249506.11
2026-10,223408.77
2026-10,347932.47
2026-10,270991.78
2026-10,387423.24
2026-10,1468277.31
2026-10,317208.87
2026-10,271706.62
2026-10,241477.5
2026-10,213095.62
2026-10,289948.42
2026-10,306100.05
2026-10,238409.82
2026-10,255858.33
2026-10,206768.75
2026-10,221922.25
2026-10,269749.6
2026-10,353584.14
2026-10,652223.22
2026-10,253081.08
2026-10,273849.47
2026-10,228056.06
2026-10,215714.94
2026-10,215062.96
2026-10,254519.38
2026-10,268139.61
2026-10,220806.2
2026-10,195821.26
2026-10,273560.81
2026-10,278095.88
2026-10,911082.49
2026-10,323511.56
2026-10,323428.71
2026-10,221279.9
2026-10,273560.81
2026-10,240865.22
2026-10,358651.49
2026-10,217114.57
2026-10,249421.28
2026-10,259972.35
2026-10,294948.98
2026-10,218247.8
2026-10,219920.58
2026-10,233911.54
2026-10,468494.46
2026-10,220838.56
2026-10,306013.41
2026-10,274876.29
2026-10,237290.13
2026-10,219327.11
2026-10,354236.82
2026-10,223099.95
2026-10,209071.8
2026-10,216366.23
2026-10,216276.64
2026-10,395757.52
2026-10,264734.35
2026-10,289838.72
2026-10,228034.89
2026-10,229020.2
2026-10,276414.28
2026-10,301818.19
2026-10,206449.23
2026-10,252489.6
2026-10,867280.39
2026-10,303110.97
2026-10,206800.89
2026-10,685225.52
2026-10,377293.6
2026-10,262052.59
2026-10,681402.52
2026-10,278577.28
2026-10,229630.23
2026-10,264554.87
2026-10,323221.02
2026-10,205184.06
2026-10,223602.8
2026-10,267989.14
2026-10,238737.16
2026-10,228537.66
2026-10,349725.45
2026-10,224354.52
2026-10,196442.26
2026-10,317208.87
2026-10,305488.88
2026-10,299568.94
2026-10,210678.21
2026-10,245668.56
2026-10,271753.4
2026-10,279335.08
2026-10,213981.48
2026-10,221671.71
2026-10,288908.1
2026-10,273849.47
2026-10,233684.0
2026-10,284497.61
2026-10,1148056.71
2026-10,298535.09
2026-10,220113.35
2026-10,263004.82
2026-10,209986.48
2026-10,287277.52
2026-10,1203265.65
2026-10,440543.31
2026-10,290127.78
2026-10,247964.57
2026-10,295949.04
2026-10,278821.45
2026-10,263741.16
2026-10,275405.73
2026-10,436826.27
2026-10,209465.73
2026-10,305612.31
2026-10,247295.09
2026-10,937412.71
2026-10,268787.96
2026-10,598515.41
2026-10,240910.65
2026-10,273010.1
2026-10,229346.01
2026-10,250582.64
2026-10,236307.1
2026-10,313452.42
2026-10,225046.5
2026-10,312003.71
2026-10,219739.49
2026-10,242835.53
2026-10,285571.78
2026-10,366769.56
2026-10,210389.61
2026-10,274178.26
2026-10,234727.95
2026-10,207052.3
2026-10,267569.08
2026-10,931312.92
2026-10,283596.31
2026-10,301619.22
2026-10,259811.52
2026-10,266333.7
2026-10,249627.22
2026-10,381496.91
2026-10,264222.6
2026-10,280302.75
2026-10,247092.96
2026-10,252908.53
2026-10,295162.57
2026-10,296116.23
2026-10,315767.03
2026-10,283357.86
2026-10,267532.81
2026-10,657529.36
2026-10,276998.01
2026-10,258242.21
2026-10,268642.15
2026-10,299192.61
2026-10,257049.57
2026-10,299536.08
2026-10,283187.3
2026-10,326546.36
2026-10,275014.02
2026-10,290951.1
2026-10,216075.66
2026-10,233848.6
2026-10,290127.78
2026-10,229079.09
2026-10,263346.97
2026-10,297121.86
2026-10,234614.22
2026-10,204616.02
2026-10,237211.26
2026-10,1359202.52
2026-10,331695.18
2026-10,211466.17
2026-10,2453104.45
2026-10,256511.23
2026-10,223408.18
2026-10,344200.32
2026-10,232259.14
2026-10,248798.03
2026-10,296312.29
2026-10,295046.95
2026-10,289124.8
2026-10,2096205.07
2026-10,373304.05
2026-10,260115.95
2026-10,268556.08
2026-10,303750.54
2026-10,218957.73
2026-10,264446.95
2026-10,273833.69
2026-10,230568.75
2026-10,906957.4
2026-10,219205.99
2026-10,216970.71
2026-10,220364.15
2026-10,293192.06
2026-10,266413.46
2026-10,213881.38
2026-10,227508.19
2026-10,195233.24
2026-10,296352.37
2026-10,207837.59
2026-10,312271.21
2026-10,298496.07
2026-10,288908.1
2026-10,267037.16
2026-10,226993.18
2026-10,337374.59
2026-10,268394.72
2026-10,414799.73
2026-10,218984.57
2026-10,363630.54
2026-10,300071.2
2026-10,260699.92
2026-10,278678.75
2026-10,750788.42
2026-10,230876.41
2026-10,248664.47
2026-10,367592.0
2026-10,254726.95
2026-10,212059.18
2026-10,213267.43
2026-10,440543.31
2026-10,343468.18
2026-10,265942.4
2026-10,248229.31
2026-10,246587.04
2026-10,221060.0
2026-10,285774.54
2026-10,333994.41
2026-10,324914.58
2026-10,279498.9
2026-10,234904.01
2026-10,289150.04
2026-10,219739.49
2026-10,299568.94
2026-10,225046.5
2026-10,252506.32
2026-10,208741.15
2026-10,265542.67
2026-10,253177.12
2026-10,290430.22
2026-11,268798.86
2026-11,216682.68
2026-11,252002.87
2026-11,278693.09
2026-11,259816.64
2026-11,257704.94
2026-11,252135.77
2026-11,227775.73
2026-11,644621.67
2026-11,239156.41
2026-11,265246.32
2026-11,268003.23
2026-11,242452.25
2026-11,337671.9
2026-11,215932.58
2026-11,274246.4
2026-11,604773.97
2026-11,1012758.19
2026-11,266425.62
2026-11,228763.09
2026-11,254382.95
2026-11,222027.73
2026-11,299984.66
2026-11,315137.47
2026-11,263722.56
2026-11,221118.73
2026-11,222155.32
2026-11,219421.19
2026-11,366386.19
2026-11,201236.61
2026-11,275468.95
2026-11,247720.89
2026-11,272472.95
2026-11,283207.78
2026-11,274087.99
2026-11,267427.07
2026-11,266924.88
2026-11,1052350.59
2026-11,240614.05
2026-11,215906.79
2026-11,267898.72
2026-11,219043.51
2026-11,303877.54
2026-11,201236.61
2026-11,1099809.34
2026-11,283824.02
2026-11,304506.88
2026-11,277317.48
2026-11,543116.37
2026-11,265216.19
2026-11,244457.5
2026-11,307395.18
2026-11,253166.89
2026-11,240268.55
2026-11,265549.43
2026-11,227500.26
2026-11,386160.09
2026-11,329140.4
2026-11,201690.51
2026-11,255030.82
2026-11,264252.37
2026-11,370989.6
2026-11,255412.6
2026-11,280683.76
2026-11,261522.39
2026-11,263591.59
2026-11,262672.97
2026-11,284525.63
2026-11,307395.18
2026-11,265240.02
2026-11,226757.06
2026-11,303081.4
2026-11,286869.36
2026-11,295209.23
2026-11,295842.96
2026-11,221249.43
2026-11,278528.45
2026-11,220444.5
2026-11,379993.87
2026-11,261931.37
2026-11,217710.68
2026-11,309196.97
2026-11,204646.39
2026-11,583511.49
2026-11,215955.39
2026-11,257767.2
2026-11,278219.63
2026-11,263508.28
2026-11,423469.81
2026-11,427812.22
2026-11,268912.25
2026-11,284929.99
2026-11,220059.08
2026-11,199442.38
2026-11,374535.22
2026-11,317938.55
2026-11,248455.91
2026-11,212493.28
2026-11,344948.31
2026-11,220869.57
2026-11,258317.91
2026-11,260190.66
2026-11,188841.7
2026-11,290943.32
2026-11,337795.14
2026-11,310211.95
2026-11,232988.28
2026-11,209334.85
2026-11,285493.01
2026-11,247203.11
2026-11,217216.52
2026-11,242529.17
2026-11,228689.92
2026-11,255284.2
2026-11,276365.13
2026-11,313536.15
2026-11,314085.72
2026-11,383152.8
2026-11,277058.02
2026-11,294920.47
2026-11,327656.32
2026-11,211179.06
2026-11,397211.75
2026-11,251497.89
2026-11,229775.65
2026-11,322756.74
2026-11,383146.9
2026-11,391841.98
2026-11,257422.34
2026-11,318635.28
2026-11,269717.62
2026-11,308004.96
2026-11,286427.91
2026-11,320182.08
2026-11,322520.53
2026-11,1180162.31
2026-11,218912.26
2026-11,1049743.8
2026-11,230191.78
2026-11,829976.54
2026-11,333891.89
2026-11,276468.27
2026-11,204609.72
2026-11,247287.48
2026-11,228220.61
2026-11,246521.1
2026-11,267080.42
2026-11,343706.69
2026-11,311909.68
2026-11,1072099.92
2026-11,205432.86
2026-11,257450.25
2026-11,292799.28
2026-11,274242.9
2026-11,211621.27
2026-11,246118.0
2026-11,235698.5
2026-11,218691.69
2026-11,204609.72
2026-11,237798.89
2026-11,208567.22
2026-11,271017.77
2026-11,227084.58
2026-11,824224.78
2026-11,229150.18
2026-11,266331.02
2026-11,265583.2
2026-11,263307.89
2026-11,230045.65
2026-11,257959.69
2026-11,289532.39
2026-11,278693.09
2026-11,230950.12
2026-11,278881.36
2026-11,308255.47
2026-11,255038.31
2026-11,315477.49
2026-11,285184.12
2026-11,253375.57
2026-11,204912.13
2026-11,257698.83
2026-11,266699.35
2026-11,290233.18
2026-11,220639.24
2026-11,279043.77
2026-11,271676.74
2026-11,273829.57
2026-11,204443.4
2026-11,221465.38
2026-11,243334.92
2026-11,318186.02
2026-11,301684.23
2026-11,283531.6
2026-11,304347.65
2026-11,282355.36
2026-11,211838.76
2026-11,293317.14
2026-11,683582.94
2026-11,214184.43
2026-11,301608.83
2026-11,229506.99
2026-11,226821.25
2026-11,267961.44
2026-11,200179.98
2026-11,200895.45
2026-11,233533.64
2026-11,572815.47
2026-11,212095.86
2026-11,231791.73
2026-11,258531.32
2026-11,232941.05
2026-11,212296.75
2026-11,265527.83
2026-11,374288.89
2026-11,222839.32
2026-11,267856.73
2026-11,268812.27
2026-11,214227.31
2026-11,289155.53
2026-11,300891.67
2026-11,219274.76
2026-11,214719.22
2026-11,236853.31
2026-11,258798.12
2026-11,277154.02
2026-11,252952.62
2026-11,217859.41
2026-11,251364.88
2026-11,215722.08
2026-11,204991.13
2026-11,247287.48
2026-11,239322.06
2026-11,850037.7
2026-11,293353.48
2026-11,239297.92
2026-11,278191.48
2026-11,250535.39
2026-11,299812.55
2026-11,207555.75
2026-11,241776.89
2026-11,283171.69
2026-11,217534.65
2026-11,191644.96
2026-11,277502.39
2026-11,294652.35
2026-11,229773.14
2026-11,685136.14
2026-11,289253.55
2026-11,307814.38
2026-11,259606.05
2026-11,210837.78
2026-11,273999.22
2026-11,401829.86
2026-11,518127.06
2026-11,265216.19
2026-11,225699.77
2026-11,277064.15
2026-11,218218.0
2026-11,256228.95
2026-11,2926256.36
2026-11,268912.25
2026-11,284090.33
2026-11,297339.63
2026-11,262054.56
2026-11,297814.88
