MFACTOR|MFACTORNAME|ST_CASE|VEH_NO|STATE|YEAR|VEHICLECC
||483521|4|48|2022|0
||483522|1|48|2022|0
||483523|1|48|2022|0
||483524|1|48|2022|0
||483524|2|48|2022|0
||483525|1|48|2022|0
||483526|1|48|2022|0
||483527|1|48|2022|0
||483527|2|48|2022|0
||483527|3|48|2022|0
||483528|1|48|2022|0
||483529|1|48|2022|0
||483530|1|48|2022|0
||483530|2|48|2022|0
||483531|1|48|2022|0
||483531|2|48|2022|0
||483532|1|48|2022|0
||483532|3|48|2022|0
||483533|1|48|2022|0
||483534|1|48|2022|0
||483535|1|48|2022|0
||483536|1|48|2022|0
||483537|1|48|2022|0
||483537|2|48|2022|0
||483538|1|48|2022|0
||483539|1|48|2022|0
||483539|2|48|2022|0
||483539|3|48|2022|0
||483540|1|48|2022|0
||483541|1|48|2022|0
||483542|1|48|2022|0
||483543|1|48|2022|0
||483544|1|48|2022|0
||483544|2|48|2022|0
||483544|3|48|2022|0
||483544|4|48|2022|0
||483545|1|48|2022|0
||483545|2|48|2022|7
||483545|3|48|2022|0
||483545|4|48|2022|0
||483545|5|48|2022|0
||483546|1|48|2022|0
||483546|2|48|2022|0
||483547|1|48|2022|0
||483547|2|48|2022|0
||483548|1|48|2022|0
||483548|2|48|2022|0
||483549|1|48|2022|0
||483550|1|48|2022|0
||483550|2|48|2022|0
||483551|1|48|2022|0
||483551|2|48|2022|0
||483552|1|48|2022|0
||483553|1|48|2022|0
||483554|1|48|2022|0
||483554|2|48|2022|0
||483555|1|48|2022|0
||483556|1|48|2022|0
||483556|2|48|2022|0
||483557|1|48|2022|0
||483557|2|48|2022|0
||483558|1|48|2022|0
||483558|2|48|2022|0
||483559|1|48|2022|0
||483560|1|48|2022|0
||483560|2|48|2022|0
||483561|1|48|2022|0
||483561|2|48|2022|0
||483562|1|48|2022|0
||483563|1|48|2022|0
||483563|2|48|2022|0
||483563|3|48|2022|0
||483564|1|48|2022|0
||483565|1|48|2022|0
||483565|2|48|2022|0
||483566|1|48|2022|0
||483567|1|48|2022|0
||483568|1|48|2022|0
||483569|1|48|2022|7
||483570|1|48|2022|0
||483571|1|48|2022|0
||483571|2|48|2022|0
||483572|1|48|2022|0
||483572|2|48|2022|0
||483572|3|48|2022|0
||483573|1|48|2022|0
||483573|2|48|2022|0
||483574|1|48|2022|0
||483574|2|48|2022|0
||483575|1|48|2022|0
||483576|1|48|2022|0
||483577|1|48|2022|0
||483577|2|48|2022|0
||483578|1|48|2022|0
||483578|2|48|2022|0
||483579|1|48|2022|0
||483580|1|48|2022|0
||483580|2|48|2022|0
||483580|3|48|2022|0
||483581|1|48|2022|0
||483582|1|48|2022|0
||483582|2|48|2022|0
||483583|1|48|2022|0
||483583|2|48|2022|0
||483584|1|48|2022|0
||483585|1|48|2022|0
||483586|1|48|2022|0
||483586|2|48|2022|0
||483587|1|48|2022|0
||483588|1|48|2022|0
||483589|1|48|2022|0
||483590|1|48|2022|0
||483590|2|48|2022|0
||483591|1|48|2022|0
||483592|1|48|2022|1
||483593|1|48|2022|0
||483593|2|48|2022|0
||483593|3|48|2022|0
||483594|1|48|2022|0
||483595|1|48|2022|0
||483596|1|48|2022|0
||483597|1|48|2022|0
||483598|1|48|2022|0
||483598|2|48|2022|0
||483599|1|48|2022|0
||483600|1|48|2022|0
||483600|2|48|2022|0
||483601|1|48|2022|0
||483602|1|48|2022|0
||483602|2|48|2022|0
||483603|1|48|2022|0
||483603|2|48|2022|0
||483604|1|48|2022|0
||483605|1|48|2022|0
||483606|1|48|2022|0
||483607|1|48|2022|0
||483607|2|48|2022|0
||483608|1|48|2022|0
||483609|1|48|2022|0
||483610|1|48|2022|0
||483611|1|48|2022|0
||483611|2|48|2022|0
||483611|3|48|2022|0
||483611|4|48|2022|0
||483612|1|48|2022|0
||483613|1|48|2022|0
||483613|2|48|2022|0
||483613|3|48|2022|0
||483614|1|48|2022|0
||483614|2|48|2022|0
||483615|1|48|2022|0
||483616|1|48|2022|0
||483617|1|48|2022|0
||483617|2|48|2022|0
||483618|1|48|2022|0
||483618|2|48|2022|0
||483619|1|48|2022|0
||483619|2|48|2022|0
||483619|3|48|2022|0
||483619|4|48|2022|0
||483619|5|48|2022|0
||483620|1|48|2022|7
||483620|2|48|2022|0
||483621|1|48|2022|0
||483621|2|48|2022|0
||483622|1|48|2022|0
||483622|2|48|2022|0
||483623|1|48|2022|0
||483624|1|48|2022|0
||483625|1|48|2022|0
||483626|1|48|2022|0
||483627|1|48|2022|0
||483627|2|48|2022|9
||483628|1|48|2022|0
||483629|1|48|2022|0
||483629|2|48|2022|0
||483630|1|48|2022|0
||483630|2|48|2022|9
||483631|1|48|2022|0
||483631|2|48|2022|0
||483632|1|48|2022|0
||483632|2|48|2022|0
||483633|1|48|2022|0
||483633|2|48|2022|0
||483634|1|48|2022|0
||483634|2|48|2022|0
||483635|1|48|2022|0
||483635|2|48|2022|0
||483636|1|48|2022|0
||483636|2|48|2022|0
||483637|1|48|2022|0
||483637|2|48|2022|0
||483637|3|48|2022|0
||483637|4|48|2022|0
||483637|5|48|2022|0
||483638|1|48|2022|0
||483639|1|48|2022|2
||483639|2|48|2022|0
||483640|1|48|2022|0
||483640|2|48|2022|0
||483641|1|48|2022|0
||483642|1|48|2022|0
||483643|1|48|2022|0
||483643|2|48|2022|0
||483643|3|48|2022|0
||483643|4|48|2022|0
||483644|1|48|2022|0
||483645|1|48|2022|0
||483647|1|48|2022|0
||483647|2|48|2022|0
||483648|1|48|2022|0
||483648|2|48|2022|0
||483649|1|48|2022|0
||483649|2|48|2022|0
||483650|1|48|2022|0
||483650|2|48|2022|0
||483651|1|48|2022|0
||483651|2|48|2022|0
||483652|1|48|2022|2
||483652|2|48|2022|0
||483653|1|48|2022|0
||483653|2|48|2022|0
||483654|1|48|2022|0
||483655|1|48|2022|0
||483656|1|48|2022|0
||483657|1|48|2022|0
||483657|2|48|2022|0
||483658|1|48|2022|0
||483658|2|48|2022|0
||483658|3|48|2022|0
||483659|1|48|2022|0
||483660|1|48|2022|0
||483660|2|48|2022|0
||483661|1|48|2022|0
||483661|2|48|2022|0
||483662|1|48|2022|0
||483663|1|48|2022|0
||483663|2|48|2022|0
||483664|1|48|2022|0
||483664|2|48|2022|0
||483665|1|48|2022|0
||483665|2|48|2022|0
||483666|1|48|2022|10
||483666|2|48|2022|0
||483667|1|48|2022|0
||483667|2|48|2022|0
||483668|1|48|2022|0
||483669|1|48|2022|0
||483670|1|48|2022|0
||483670|2|48|2022|0
||483671|1|48|2022|0
||483671|2|48|2022|0
||483672|1|48|2022|0
||483672|2|48|2022|0
||483673|1|48|2022|0
||483673|2|48|2022|0
||483674|1|48|2022|0
||483675|1|48|2022|0
||483676|1|48|2022|0
||483676|2|48|2022|0
||483676|3|48|2022|0
||483677|1|48|2022|0
||483677|2|48|2022|0
||483677|3|48|2022|0
||483677|4|48|2022|0
||483678|1|48|2022|0
||483679|1|48|2022|0
||483680|1|48|2022|1
||483680|2|48|2022|1
||483682|1|48|2022|0
||483683|1|48|2022|0
||483683|2|48|2022|0
||483684|1|48|2022|0
||483684|2|48|2022|0
||483685|1|48|2022|0
||483686|1|48|2022|0
||483687|1|48|2022|0
||483688|1|48|2022|0
||483689|1|48|2022|0
||483690|1|48|2022|0
||483690|2|48|2022|0
||483691|1|48|2022|0
||483691|2|48|2022|0
||483692|1|48|2022|0
||483693|1|48|2022|0
||483694|1|48|2022|0
||483695|1|48|2022|0
||483696|1|48|2022|0
||483696|2|48|2022|0
||483696|3|48|2022|0
||483697|1|48|2022|0
||483698|1|48|2022|0
||483699|1|48|2022|0
||483699|2|48|2022|0
||483700|1|48|2022|0
||483701|1|48|2022|0
||483702|1|48|2022|0
||483702|2|48|2022|0
||483702|3|48|2022|0
||483703|1|48|2022|0
||483704|1|48|2022|0
||483705|1|48|2022|0
||483705|2|48|2022|0
||483705|3|48|2022|0
||483706|1|48|2022|0
||483706|2|48|2022|0
||483707|1|48|2022|0
||483707|2|48|2022|0
||483708|1|48|2022|0
||483708|2|48|2022|0
||483709|1|48|2022|0
||483709|2|48|2022|0
||483710|1|48|2022|0
||483711|1|48|2022|0
||483712|1|48|2022|0
||483713|1|48|2022|0
||483713|2|48|2022|0
||483714|1|48|2022|0
||483715|1|48|2022|0
||483716|1|48|2022|0
||483716|2|48|2022|0
||483717|1|48|2022|7
||483717|2|48|2022|0
||483717|3|48|2022|0
||483718|1|48|2022|0
||483718|2|48|2022|0
||483720|1|48|2022|0
||483721|1|48|2022|0
||483722|1|48|2022|0
||483723|1|48|2022|0
||483723|2|48|2022|0
||483724|1|48|2022|0
||483724|2|48|2022|0
||483725|1|48|2022|0
||483725|2|48|2022|0
||483726|1|48|2022|0
||483727|1|48|2022|0
||483728|1|48|2022|0
||483729|1|48|2022|0
||483730|1|48|2022|0
||483730|2|48|2022|0
||483730|3|48|2022|0
||483731|1|48|2022|0
||483732|1|48|2022|0
||483733|1|48|2022|0
||483734|1|48|2022|0
||483735|1|48|2022|0
||483736|1|48|2022|0
||483736|2|48|2022|0
||483738|1|48|2022|0
||483738|2|48|2022|0
||483739|1|48|2022|1
||483740|1|48|2022|0
||483740|2|48|2022|0
||483741|1|48|2022|0
||483741|2|48|2022|0
||483742|1|48|2022|0
||483743|1|48|2022|0
||483743|2|48|2022|0
||483743|3|48|2022|0
||483744|1|48|2022|0
||483744|2|48|2022|0
||483745|1|48|2022|0
||483745|2|48|2022|0
||483745|3|48|2022|0
||483747|1|48|2022|0
||483748|1|48|2022|0
||483749|1|48|2022|0
||483750|1|48|2022|0
||483751|1|48|2022|0
||483751|2|48|2022|0
||483752|1|48|2022|0
||483752|2|48|2022|0
||483753|1|48|2022|0
||483753|2|48|2022|0
||483754|1|48|2022|5
||483755|1|48|2022|0
||483756|1|48|2022|0
||483756|2|48|2022|0
||483757|1|48|2022|0
||483757|2|48|2022|0
||483758|1|48|2022|0
||483759|1|48|2022|0
||483759|2|48|2022|0
||483759|3|48|2022|0
||483760|1|48|2022|0
||483761|1|48|2022|0
||483761|2|48|2022|0
||483762|1|48|2022|0
||483763|1|48|2022|0
||483763|2|48|2022|0
||483764|1|48|2022|0
||483765|1|48|2022|0
||483766|1|48|2022|0
||483767|1|48|2022|0
||483768|1|48|2022|0
||483768|2|48|2022|0
||483769|1|48|2022|0
||483770|1|48|2022|0
||483770|2|48|2022|0
||483771|1|48|2022|0
||483772|1|48|2022|0
||483772|2|48|2022|0
||483773|1|48|2022|0
||483773|2|48|2022|0
||483774|1|48|2022|0
||483775|1|48|2022|0
||483776|1|48|2022|0
||483777|1|48|2022|0
||483778|1|48|2022|0
||483778|2|48|2022|0
||483779|1|48|2022|0
||483779|2|48|2022|0
||483780|1|48|2022|0
||483781|1|48|2022|0
||483781|2|48|2022|0
||483782|1|48|2022|0
||483782|2|48|2022|0
||483783|1|48|2022|0
||483783|2|48|2022|0
||483784|1|48|2022|0
||483785|1|48|2022|0
||483786|1|48|2022|0
||483787|1|48|2022|0
||483788|1|48|2022|0
||483789|1|48|2022|0
||483789|2|48|2022|0
||483790|1|48|2022|0
||483790|2|48|2022|0
||483791|1|48|2022|0
||483792|1|48|2022|0
||483793|1|48|2022|0
||483794|1|48|2022|0
||483795|1|48|2022|0
||483796|1|48|2022|0
||483797|1|48|2022|0
||483798|1|48|2022|0
||483798|2|48|2022|0
||483799|1|48|2022|0
||483799|2|48|2022|0
||483800|1|48|2022|0
||483801|1|48|2022|0
||483802|1|48|2022|0
||483802|2|48|2022|0
||483803|1|48|2022|0
||483803|2|48|2022|0
||483804|1|48|2022|0
||483805|1|48|2022|1
||483806|1|48|2022|0
||483807|1|48|2022|0
||483807|2|48|2022|0
||483808|1|48|2022|0
||483808|2|48|2022|0
||483809|1|48|2022|0
||483810|1|48|2022|0
||483811|1|48|2022|0
||483811|2|48|2022|0
||483812|1|48|2022|0
||483813|1|48|2022|0
||483814|1|48|2022|0
||483814|2|48|2022|0
||483815|1|48|2022|0
||483815|2|48|2022|0
||483816|1|48|2022|0
||483816|2|48|2022|0
||483817|1|48|2022|0
||483817|2|48|2022|0
||483818|1|48|2022|0
||483819|1|48|2022|0
||483819|2|48|2022|0
||483820|1|48|2022|0
||483821|1|48|2022|1
||483822|1|48|2022|0
||483823|1|48|2022|0
||483824|1|48|2022|0
||483825|1|48|2022|0
||483826|1|48|2022|0
||483826|2|48|2022|99
||483826|3|48|2022|0
||483827|1|48|2022|0
||483828|1|48|2022|0
||483829|1|48|2022|0
||483830|1|48|2022|0
||483831|1|48|2022|0
||483831|2|48|2022|0
||483831|3|48|2022|0
||483832|1|48|2022|0
||483833|1|48|2022|0
||483834|1|48|2022|0
||483835|1|48|2022|0
||483835|2|48|2022|0
||483836|1|48|2022|0
||483837|1|48|2022|0
||483838|1|48|2022|0
||483838|2|48|2022|0
||483839|1|48|2022|0
||483839|2|48|2022|0
||483839|3|48|2022|0
||483842|1|48|2022|0
||483843|1|48|2022|0
||483843|2|48|2022|0
||483844|1|48|2022|0
||483844|2|48|2022|0
||483844|3|48|2022|0
||483845|1|48|2022|0
||483846|1|48|2022|0
||483846|2|48|2022|0
||483848|1|48|2022|0
||483849|1|48|2022|0
||483850|1|48|2022|0
||483850|2|48|2022|0
||483851|1|48|2022|0
||483851|2|48|2022|0
||483852|1|48|2022|0
||483852|2|48|2022|0
||483853|1|48|2022|0
||483854|1|48|2022|0
||483855|1|48|2022|0
||483855|2|48|2022|0
||483855|3|48|2022|0
||483856|1|48|2022|0
||483857|1|48|2022|0
||483857|2|48|2022|0
||483858|1|48|2022|0
||483858|2|48|2022|0
||483859|1|48|2022|0
||483859|2|48|2022|0
||483860|1|48|2022|0
||483861|1|48|2022|0
||483863|1|48|2022|0
||483864|1|48|2022|0
||483865|1|48|2022|0
||483866|1|48|2022|0
||483866|2|48|2022|0
||483866|3|48|2022|0
||483867|1|48|2022|0
||483868|1|48|2022|0
||483868|2|48|2022|0
||483868|3|48|2022|0
||483869|1|48|2022|0
||483870|1|48|2022|0
||483870|2|48|2022|0
||483871|1|48|2022|0
||483871|2|48|2022|0
||483872|1|48|2022|0
||483873|1|48|2022|0
||483874|1|48|2022|0
||483874|2|48|2022|0
||483875|1|48|2022|0
||483876|1|48|2022|0
||483876|2|48|2022|0
||483877|1|48|2022|0
||483878|1|48|2022|0
||483879|1|48|2022|0
||483879|2|48|2022|0
||483880|1|48|2022|0
||483880|2|48|2022|0
||483881|1|48|2022|0
||483882|1|48|2022|0
||483883|1|48|2022|0
||483884|1|48|2022|0
||483885|1|48|2022|0
||483885|2|48|2022|0
||483886|1|48|2022|0
||483886|2|48|2022|0
||483886|3|48|2022|0
||483887|1|48|2022|0
||483888|1|48|2022|0
||483888|2|48|2022|0
||483889|1|48|2022|0
||483889|2|48|2022|0
||483890|1|48|2022|0
||483890|2|48|2022|0
||483891|1|48|2022|0
||483892|1|48|2022|0
||483893|1|48|2022|0
||483894|1|48|2022|0
||483894|2|48|2022|0
||483895|1|48|2022|0
||483896|1|48|2022|0
||483896|2|48|2022|0
||483896|3|48|2022|0
||483897|1|48|2022|0
||483898|1|48|2022|0
||483898|2|48|2022|0
||483898|3|48|2022|0
||483899|1|48|2022|0
||483900|1|48|2022|0
||483900|2|48|2022|0
||483900|3|48|2022|0
||483901|1|48|2022|0
||483901|2|48|2022|0
||483901|3|48|2022|0
||483901|4|48|2022|0
||483901|5|48|2022|0
||483901|6|48|2022|0
||483902|1|48|2022|0
||483903|1|48|2022|0
||483903|2|48|2022|0
||483904|1|48|2022|0
||483905|1|48|2022|0
||483906|1|48|2022|0
||483906|2|48|2022|0
||483907|1|48|2022|0
||483907|2|48|2022|0
||483908|1|48|2022|0
||483909|1|48|2022|0
||483910|1|48|2022|0
||483910|2|48|2022|0
||483911|1|48|2022|0
||483912|1|48|2022|1
||483913|1|48|2022|0
||483913|2|48|2022|0
||483914|1|48|2022|0
||483915|1|48|2022|0
||483915|2|48|2022|0
||483916|1|48|2022|0
||483916|2|48|2022|0
||483917|1|48|2022|0
||483918|1|48|2022|0
||483919|1|48|2022|0
||483919|2|48|2022|0
||483919|3|48|2022|0
||483920|1|48|2022|0
||483921|1|48|2022|0
||483921|2|48|2022|0
||483922|1|48|2022|0
||483922|2|48|2022|0
||483923|1|48|2022|0
||483924|1|48|2022|0
||483924|2|48|2022|0
||483924|3|48|2022|0
||483924|4|48|2022|0
||483924|5|48|2022|0
||483925|1|48|2022|0
||483925|2|48|2022|0
||483925|3|48|2022|0
||483926|1|48|2022|0
||483926|2|48|2022|0
||483927|1|48|2022|0
||483927|2|48|2022|0
||483928|1|48|2022|0
||483928|2|48|2022|0
||483929|1|48|2022|0
||483931|1|48|2022|0
||483932|1|48|2022|0
||483932|2|48|2022|0
||483933|1|48|2022|0
||483934|1|48|2022|0
||483935|1|48|2022|0
||483936|1|48|2022|0
||483936|2|48|2022|0
||483937|1|48|2022|0
||483937|2|48|2022|0
||483938|1|48|2022|0
||483938|2|48|2022|0
||483939|1|48|2022|0
||483939|2|48|2022|0
||483940|1|48|2022|0
||483940|2|48|2022|0
||483940|3|48|2022|0
||483940|4|48|2022|0
||483941|1|48|2022|0
||483942|1|48|2022|0
||483943|1|48|2022|0
||483944|1|48|2022|1
||483944|2|48|2022|0
||483945|1|48|2022|0
||483946|1|48|2022|0
||483947|1|48|2022|0
||483947|2|48|2022|0
||483947|3|48|2022|0
||483947|4|48|2022|0
||483948|1|48|2022|0
||483948|2|48|2022|0
||483948|3|48|2022|0
||483948|4|48|2022|0
||483949|1|48|2022|0
||483949|2|48|2022|0
||483950|1|48|2022|0
||483951|1|48|2022|0
||483952|1|48|2022|0
||483953|1|48|2022|0
||483953|2|48|2022|0
||483954|1|48|2022|0
||483955|1|48|2022|0
||483956|1|48|2022|0
||483957|1|48|2022|0
||483958|1|48|2022|0
||483959|1|48|2022|0
||483959|2|48|2022|0
||483960|1|48|2022|0
||483961|1|48|2022|0
||483962|1|48|2022|0
||483963|1|48|2022|0
||483963|2|48|2022|0
||483963|3|48|2022|0
||483963|4|48|2022|0
||483963|5|48|2022|0
||483963|6|48|2022|0
||483963|7|48|2022|0
||483963|8|48|2022|0
||483964|1|48|2022|0
||483964|2|48|2022|0
||483965|1|48|2022|0
||483966|1|48|2022|0
||483967|1|48|2022|0
||483967|2|48|2022|0
||483968|1|48|2022|0
||483968|2|48|2022|0
||483969|1|48|2022|0
||483970|1|48|2022|0
||483970|2|48|2022|0
||483970|3|48|2022|0
||483970|4|48|2022|0
||483970|5|48|2022|0
||483971|1|48|2022|0
||483971|2|48|2022|0
||483972|1|48|2022|0
||483973|1|48|2022|0
||483974|1|48|2022|0
||483975|1|48|2022|0
||483976|1|48|2022|0
||483976|2|48|2022|0
||483976|3|48|2022|0
||483976|4|48|2022|0
||483977|1|48|2022|0
||483977|2|48|2022|0
||483978|1|48|2022|0
||483978|2|48|2022|0
||483979|1|48|2022|0
||483979|2|48|2022|0
||483980|1|48|2022|0
||483980|2|48|2022|0
||483980|3|48|2022|0
||483980|4|48|2022|0
||483982|1|48|2022|0
||483983|1|48|2022|0
||483983|2|48|2022|0
||483984|1|48|2022|0
||483985|1|48|2022|0
||483985|2|48|2022|0
||483986|1|48|2022|0
||483986|2|48|2022|0
||483986|3|48|2022|0
||483987|1|48|2022|7
||483988|1|48|2022|0
||483988|2|48|2022|0
||483989|1|48|2022|0
||483989|2|48|2022|0
||483990|1|48|2022|0
||483991|1|48|2022|0
||483992|1|48|2022|0
||483993|1|48|2022|0
||483994|1|48|2022|0
||483995|1|48|2022|0
||483996|1|48|2022|0
||483997|1|48|2022|0
||483997|2|48|2022|0
||483998|1|48|2022|0
||483998|2|48|2022|0
||483998|3|48|2022|0
||483998|4|48|2022|0
||483999|1|48|2022|0
||484000|1|48|2022|0
||484001|1|48|2022|0
||484002|1|48|2022|0
||484002|2|48|2022|0
||484003|1|48|2022|0
||484003|2|48|2022|0
||484003|3|48|2022|0
||484004|1|48|2022|0
||484005|1|48|2022|0
||484006|1|48|2022|0
||484007|1|48|2022|0
||484007|2|48|2022|0
||484008|1|48|2022|0
||484008|2|48|2022|0
||484009|1|48|2022|0
||484009|2|48|2022|0
||484010|1|48|2022|0
||484010|2|48|2022|0
||484010|3|48|2022|0
||484011|1|48|2022|0
||484012|1|48|2022|0
||484013|1|48|2022|0
||484014|1|48|2022|0
||484015|1|48|2022|0
||484016|1|48|2022|0
||484016|2|48|2022|0
||484017|1|48|2022|0
||484017|2|48|2022|0
||484017|3|48|2022|0
||484018|1|48|2022|0
||484018|2|48|2022|0
||484018|3|48|2022|0
||484018|4|48|2022|0
||484019|1|48|2022|0
||484019|2|48|2022|0
||484020|1|48|2022|0
||484021|1|48|2022|0
||484021|2|48|2022|0
||484022|1|48|2022|0
||484022|2|48|2022|0
||484023|1|48|2022|0
||484024|1|48|2022|0
||484025|1|48|2022|0
||484025|2|48|2022|0
||484026|1|48|2022|0
||484027|1|48|2022|0
||484028|1|48|2022|1
||484028|2|48|2022|0
||484029|1|48|2022|0
||484030|1|48|2022|0
||484030|2|48|2022|0
||484032|1|48|2022|0
||484032|2|48|2022|0
||484033|1|48|2022|0
||484033|2|48|2022|0
||484033|3|48|2022|0
||484034|1|48|2022|0
||484035|1|48|2022|0
||484036|1|48|2022|0
||484036|2|48|2022|0
||484037|1|48|2022|0
||484037|2|48|2022|0
||484038|1|48|2022|0
||484038|2|48|2022|0
||484039|1|48|2022|0
||484040|1|48|2022|0
||484041|1|48|2022|0
||484042|1|48|2022|0
||484043|1|48|2022|0
||484043|2|48|2022|0
||484043|3|48|2022|0
||484044|1|48|2022|0
||484045|1|48|2022|0
||484045|2|48|2022|0
||484046|1|48|2022|0
||484047|1|48|2022|0
||484047|2|48|2022|0
||484048|1|48|2022|0
||484049|1|48|2022|0
||484049|2|48|2022|0
||484050|1|48|2022|0
||484051|1|48|2022|0
||484052|1|48|2022|0
||484052|2|48|2022|0
||484053|1|48|2022|0
||484053|2|48|2022|0
||484054|1|48|2022|0
||484054|2|48|2022|0
||484055|1|48|2022|0
||484055|2|48|2022|0
||484056|1|48|2022|0
||484056|2|48|2022|0
||484056|3|48|2022|0
||484057|1|48|2022|0
||484059|1|48|2022|0
||484059|2|48|2022|0
||484059|3|48|2022|0
||484059|4|48|2022|0
||484060|1|48|2022|0
||484061|1|48|2022|0
||484061|2|48|2022|0
||484062|1|48|2022|0
||484063|1|48|2022|0
||484064|1|48|2022|0
||484064|2|48|2022|0
||484065|1|48|2022|0
||484065|2|48|2022|0
||484066|1|48|2022|0
||484067|1|48|2022|0
||484068|1|48|2022|0
||484069|1|48|2022|0
||484070|1|48|2022|9
||484070|2|48|2022|0
||484070|3|48|2022|0
||484071|1|48|2022|0
||484071|2|48|2022|0
||484072|1|48|2022|0
||484072|2|48|2022|0
||484073|1|48|2022|0
||484073|2|48|2022|0
||484074|1|48|2022|0
||484075|1|48|2022|0
||484076|1|48|2022|0
||484077|1|48|2022|0
||484077|2|48|2022|0
||484078|1|48|2022|0
||484079|1|48|2022|0
||484080|1|48|2022|0
||484081|1|48|2022|0
||484081|2|48|2022|0
||484082|1|48|2022|1
||484082|2|48|2022|0
||484082|3|48|2022|0
||484082|4|48|2022|0
||484083|1|48|2022|0
||484083|2|48|2022|0
||484085|1|48|2022|0
||484085|2|48|2022|0
||484085|3|48|2022|0
||484086|1|48|2022|0
||484086|2|48|2022|0
||484087|1|48|2022|0
||484088|1|48|2022|0
||484088|2|48|2022|0
||484089|1|48|2022|0
||484090|1|48|2022|0
||484091|1|48|2022|0
||484092|1|48|2022|0
||484093|1|48|2022|0
||484093|2|48|2022|0
||484094|1|48|2022|0
||484094|2|48|2022|0
||484095|1|48|2022|0
||484095|2|48|2022|0
||484096|1|48|2022|0
||484097|1|48|2022|0
||484097|2|48|2022|0
||484098|1|48|2022|0
||484099|1|48|2022|0
||484100|1|48|2022|0
||484101|1|48|2022|1
||484101|2|48|2022|0
||484102|1|48|2022|0
||484102|2|48|2022|0
||484103|1|48|2022|0
||484103|2|48|2022|0
||484103|3|48|2022|0
||484105|1|48|2022|0
||480001|1|48|2023|0
||480002|1|48|2023|0
||480003|1|48|2023|0
||480003|2|48|2023|0
||480004|1|48|2023|0
||480004|2|48|2023|0
||480004|3|48|2023|0
||480004|4|48|2023|0
||480004|5|48|2023|0
||480005|1|48|2023|0
||480006|1|48|2023|0
||480007|1|48|2023|0
||480007|2|48|2023|0
||480008|1|48|2023|0
||480009|1|48|2023|0
||480009|2|48|2023|0
||480010|1|48|2023|0
||480012|1|48|2023|0
||480012|2|48|2023|0
||480012|3|48|2023|0
||480013|1|48|2023|0
||480014|1|48|2023|1
||480014|2|48|2023|0
||480016|1|48|2023|0
||480017|1|48|2023|0
||480018|1|48|2023|0
||480018|2|48|2023|0
||480019|1|48|2023|0
||480020|1|48|2023|0
||480020|2|48|2023|0
||480021|1|48|2023|0
||480021|2|48|2023|0
||480022|1|48|2023|0
||480023|1|48|2023|0
||480024|1|48|2023|0
||480025|1|48|2023|0
||480026|1|48|2023|0
||480027|1|48|2023|0
||480028|1|48|2023|0
||480028|2|48|2023|0
||480030|1|48|2023|0
||480030|2|48|2023|0
||480031|1|48|2023|0
||480032|1|48|2023|0
||480032|2|48|2023|0
||480032|3|48|2023|0
||480033|1|48|2023|0
||480034|1|48|2023|0
||480034|2|48|2023|0
||480035|1|48|2023|0
||480036|1|48|2023|0
||480037|1|48|2023|0
||480038|1|48|2023|0
||480038|2|48|2023|0
||480039|1|48|2023|0
||480039|2|48|2023|0
||480040|1|48|2023|0
||480041|1|48|2023|0
||480041|2|48|2023|0
||480041|3|48|2023|0
||480041|4|48|2023|0
||480042|1|48|2023|0
||480042|2|48|2023|0
||480043|1|48|2023|0
||480043|2|48|2023|0
||480044|1|48|2023|0
||480044|2|48|2023|0
||480044|3|48|2023|0
||480045|1|48|2023|0
||480045|2|48|2023|0
||480045|3|48|2023|0
||480046|1|48|2023|0
||480047|1|48|2023|0
||480048|1|48|2023|0
||480048|2|48|2023|0
||480049|1|48|2023|0
||480050|1|48|2023|0
||480050|2|48|2023|0
||480051|1|48|2023|0
||480052|1|48|2023|0
||480053|1|48|2023|0
||480053|2|48|2023|0
||480054|1|48|2023|0
||480055|1|48|2023|0
||480056|1|48|2023|0
||480056|2|48|2023|0
||480057|1|48|2023|0
||480057|2|48|2023|0
||480058|1|48|2023|0
||480058|2|48|2023|0
||480058|3|48|2023|0
||480058|4|48|2023|0
||480058|5|48|2023|0
||480059|1|48|2023|0
||480059|2|48|2023|0
||480060|1|48|2023|0
||480060|2|48|2023|0
||480062|1|48|2023|0
||480063|1|48|2023|0
||480063|2|48|2023|0
||480064|1|48|2023|0
||480065|1|48|2023|0
||480066|1|48|2023|0
||480066|2|48|2023|0
||480067|1|48|2023|0
||480068|1|48|2023|0
||480068|2|48|2023|9
||480069|1|48|2023|0
||480070|1|48|2023|0
||480070|2|48|2023|0
||480071|1|48|2023|0
||480072|1|48|2023|0
||480073|1|48|2023|0
||480073|2|48|2023|0
||480073|3|48|2023|0
||480074|1|48|2023|0
||480074|2|48|2023|97
||480075|1|48|2023|0
||480075|2|48|2023|0
||480075|3|48|2023|0
||480075|4|48|2023|0
||480075|5|48|2023|0
||480076|1|48|2023|0
||480076|2|48|2023|0
||480076|3|48|2023|0
||480076|4|48|2023|0
||480077|1|48|2023|0
||480078|1|48|2023|0
||480079|1|48|2023|0
||480079|2|48|2023|0
||480080|1|48|2023|0
||480082|1|48|2023|0
||480082|2|48|2023|0
||480082|3|48|2023|0
||480082|4|48|2023|0
||480082|5|48|2023|0
||480083|1|48|2023|0
||480084|1|48|2023|0
||480084|2|48|2023|0
||480085|1|48|2023|0
||480085|2|48|2023|0
